gross_return,net_return_10bps
-0.013943307124317902,-0.014943307124317903
0.0026720673641118706,0.0026720673641118706
0.011912616956897286,0.011912616956897286
0.009697840055301067,0.009697840055301067
0.0035084693847731952,0.0035084693847731952
-0.004773555436607036,-0.004773555436607036
-0.002184665655385703,-0.002184665655385703
-0.0019131644665302662,-0.0019131644665302662
-0.005321600673720508,-0.005321600673720508
-0.0024788878889592503,-0.0024788878889592503
0.004679654917044487,0.004679654917044487
0.008169950604961744,0.008169950604961744
-0.004388019397005057,-0.004388019397005057
-0.002985977707728586,-0.002985977707728586
0.0030591804687979535,0.0030591804687979535
-0.004744502923609126,-0.004744502923609126
-0.02097313657937315,-0.02097313657937315
0.009183708421547618,0.009183708421547618
-0.014457022691357818,-0.014457022691357818
0.011589596884817518,0.011589596884817518
0.014135353179291143,0.014135353179291143
-0.0026703644980862946,-0.0031738050416164156
0.008168539281465905,0.008168539281465905
0.006126162202254574,0.006126162202254574
0.0039836441466114475,0.0039836441466114475
0.0007951686690826563,0.0007951686690826563
0.00048580651237081594,0.00048580651237081594
-0.000393234923281169,-0.000393234923281169
0.0024088278209672396,0.0024088278209672396
-0.005243432421933174,-0.005243432421933174
0.0025909152575192256,0.0025909152575192256
0.0025627150466776484,0.0025627150466776484
-0.003960209944544802,-0.003960209944544802
-0.005462017085250344,-0.005462017085250344
0.0015222440878960638,0.0015222440878960638
0.005901797977683739,0.005901797977683739
-0.014255071989457366,-0.014255071989457366
-0.00968462733299016,-0.00968462733299016
0.02074355487019404,0.02074355487019404
-0.004719224299659991,-0.004719224299659991
-0.008579556650532245,-0.008579556650532245
-0.014344511091603505,-0.014344511091603505
0.022061192584246703,0.02163685467207054
0.005083155977843782,0.005083155977843782
0.0036855691571064633,0.0036855691571064633
0.007635452881537982,0.007635452881537982
0.0026258842320106834,0.0026258842320106834
0.0040799350243536925,0.0040799350243536925
0.008357598468760474,0.008357598468760474
-0.0019515653181087268,-0.0019515653181087268
-0.0008094762974119561,-0.0008094762974119561
-0.0050536333043461595,-0.0050536333043461595
-0.0007759511127025159,-0.0007759511127025159
0.00551177756926948,0.00551177756926948
-0.003995351758127573,-0.003995351758127573
-0.0010242474930605993,-0.0010242474930605993
0.007937166603605205,0.007937166603605205
0.016617524454038527,0.016617524454038527
0.002677660914895926,0.002677660914895926
-0.005873138712445359,-0.005873138712445359
-0.0007345746206036681,-0.0007345746206036681
0.007589657144219446,0.007589657144219446
0.012081280435603935,0.012081280435603935
-0.00048112076652117127,-0.0008665479938483203
-0.002377625331518772,-0.002377625331518772
