epoch,train_loss,elapsed_s
1,0.7629170800846908,3.180422306060791
2,0.7040328555862317,6.615070343017578
3,0.7017150808379288,9.897194147109985
4,0.7018442760899429,13.030665397644043
5,0.7005113194750242,16.145568132400513
6,0.6987873368082246,19.275264024734497
7,0.6957267578983806,22.371636152267456
8,0.6938895817202423,25.410916090011597
9,0.6937077271688671,28.60810112953186
10,0.6920651444745938,31.77825427055359
11,0.692845060953295,34.91253614425659
12,0.69276913891288,38.02412700653076
13,0.6921294915894564,41.166922092437744
14,0.691026471126142,44.32239818572998
15,0.6891783716946996,47.43496012687683
16,0.6889729909403786,50.549726247787476
17,0.6898403838666946,53.709084272384644
18,0.6883261359798971,56.865347146987915
19,0.6868368351334677,60.01016807556152
20,0.6862098400661458,63.130014419555664
21,0.6857823420569534,66.27000617980957
22,0.6862245244973617,69.77062821388245
23,0.6875528806323157,72.88344717025757
24,0.6872233068131651,76.030766248703
25,0.684953942816919,79.15072822570801
26,0.685108718837743,82.271329164505
27,0.6856850075940187,85.43058919906616
28,0.6844639377132136,88.55400824546814
29,0.6841900471929481,91.66131830215454
30,0.6815210956085415,94.78601717948914
31,0.6853422072389364,97.93309426307678
32,0.6839326335341519,101.07590508460999
33,0.6822632807867689,104.23116326332092
34,0.6813372736357893,107.36647725105286
35,0.6819393196343128,110.52907013893127
36,0.683078437419462,113.6885633468628
37,0.6833903388515192,116.82774019241333
38,0.6829921845054128,119.945237159729
39,0.6820986024372241,123.10027599334717
40,0.6861321188860539,126.24820613861084
41,0.6824687358908629,129.38759517669678
42,0.681318287371965,132.52313327789307
43,0.6814668182459177,135.64332222938538
44,0.6808828947119688,138.7681541442871
45,0.6804452215501775,141.9039921760559
46,0.6826678718103788,145.06870818138123
47,0.6812145961204749,148.22736310958862
48,0.6802491501207751,151.37013626098633
49,0.6796331947854676,154.51092505455017
50,0.6810281777569137,157.62168622016907
51,0.680026155920865,160.73328113555908
52,0.6811521518292851,163.883691072464
53,0.679529772613061,167.06519722938538
54,0.6806614124338041,170.17792415618896
55,0.6804501482953575,173.31110501289368
56,0.6817018744677149,176.44100093841553
57,0.680802864319991,179.5777280330658
58,0.6796623177397314,182.6850869655609
59,0.6786684709849782,185.81057834625244
60,0.6810788108104187,188.95967841148376
61,0.682512197585006,192.10750126838684
62,0.6801961598752057,195.2464723587036
63,0.6807340398352808,198.37145328521729
64,0.6794854106859387,201.49551224708557
65,0.6802249542237576,204.62525010108948
66,0.6805129783783908,207.7819652557373
67,0.6815963902398554,210.95124506950378
68,0.6796712514929747,214.08469033241272
69,0.6810390470227646,217.24316906929016
70,0.6793121853892091,220.3786871433258
71,0.6792499616508084,223.53337216377258
72,0.6792713674419213,226.68644309043884
73,0.6788328339136084,229.83162117004395
74,0.6801805700619183,232.94932627677917
75,0.6787853811267783,236.09020805358887
76,0.6792049957195502,239.25524401664734
77,0.678816448565553,242.37741899490356
78,0.6789820075659228,245.54551720619202
79,0.6792142878808276,248.6907012462616
80,0.6796516762822086,251.83720326423645
81,0.6795214036216286,255.0119984149933
82,0.6800696011145078,258.1446142196655
83,0.6797678553309116,261.2885932922363
84,0.6786821688188932,264.45302510261536
85,0.6804947136116277,267.58363604545593
86,0.680771337441749,270.73834013938904
87,0.6806490856237436,273.8626971244812
88,0.6778891491484268,277.00838828086853
89,0.678963179051564,280.17767333984375
90,0.6804224554624857,283.29194712638855
91,0.6791872688769046,286.40139532089233
92,0.6789140858107212,289.52861618995667
93,0.6777501571240849,292.6696403026581
94,0.678888430614122,295.8042380809784
95,0.6789358566412751,298.90329813957214
96,0.6770601363082207,302.04575204849243
97,0.6780381244046526,305.21577429771423
98,0.6783408698143135,308.35599517822266
99,0.6787193710111199,311.48904824256897
100,0.6785583573330135,314.65965819358826
101,0.6784968642976271,317.7782962322235
102,0.6780497345156694,320.92886304855347
103,0.679272271575728,324.07680320739746
104,0.6784182278273617,327.1872503757477
105,0.6769099813637309,330.3393290042877
106,0.6787148087592649,333.5238630771637
107,0.6792245340284877,336.6741120815277
108,0.677024376720034,339.924250125885
109,0.679320525124435,343.2021219730377
110,0.6799054343194861,346.4064073562622
111,0.6777763247333896,349.5443232059479
112,0.6765910475197887,352.6356632709503
113,0.6789846463977355,355.6332993507385
114,0.679304210927474,358.75118112564087
115,0.6788318028468736,361.86138224601746
116,0.6781971923499831,365.00314712524414
117,0.677248679374525,368.130676984787
118,0.6783675492902077,371.2499141693115
119,0.6781297977526151,374.3707740306854
120,0.67793952981839,377.35814809799194
121,0.6780555499473792,380.66367626190186
122,0.6786404076515068,383.93567728996277
123,0.6779406204897696,387.1994650363922
124,0.6780114828448021,390.3453960418701
125,0.6764824413816343,393.46879720687866
126,0.6786284943681737,396.6012341976166
127,0.6790422755854292,399.7630763053894
128,0.6787978365471226,402.8687710762024
129,0.6785813471721729,406.0894410610199
130,0.6777103743003925,409.264285326004
131,0.6784335036240323,412.44518399238586
132,0.6784780573158364,415.6160352230072
133,0.6783606436552178,418.74136328697205
134,0.679291402560254,421.8617641925812
135,0.6789978577984566,424.9898760318756
136,0.6782113298851782,428.1243751049042
137,0.6795442219804094,431.2635431289673
138,0.6792188093300265,434.39746713638306
139,0.6778580855324631,437.5480320453644
140,0.6771377278248053,440.69485211372375
141,0.6784661907644172,443.83900022506714
142,0.6783663234941623,446.974004983902
143,0.6764779429473178,450.1007561683655
144,0.6779626041884822,453.2257921695709
145,0.678495472092279,456.3802423477173
146,0.6782934711709696,459.54720425605774
147,0.678129106760025,462.7003872394562
148,0.6768335284987045,465.82398414611816
149,0.6775551799548234,468.96098613739014
150,0.6768299831145721,472.09728622436523
151,0.6780662418816102,475.25363421440125
152,0.6764095655754598,478.4111371040344
153,0.6764702624519457,481.55330324172974
154,0.6788578968865709,484.6741602420807
155,0.6785660268280519,487.77949714660645
156,0.6755213097752076,490.9230201244354
157,0.6771536199522268,494.0813970565796
158,0.6780723331798434,497.2328562736511
159,0.6782189754291355,500.3642439842224
160,0.6780693557562004,503.54253005981445
161,0.6758521239014821,506.68416929244995
162,0.6778701444726964,509.82947516441345
163,0.6781236871062774,512.9480402469635
164,0.6773214648375336,516.1059062480927
165,0.6759966717964692,519.2413811683655
166,0.6771277639410258,522.4072711467743
167,0.6772436180507949,525.5344913005829
168,0.676975811378182,528.8794052600861
169,0.6772594314595167,532.0485262870789
170,0.6776385499232727,535.171941280365
171,0.679177556128402,538.3319480419159
172,0.6775390371602243,541.4813640117645
173,0.6771352737361848,544.5984182357788
174,0.677307414056743,547.7213051319122
175,0.6768435903712717,550.8651931285858
176,0.6769584649832461,554.0037131309509
177,0.6771391153491605,557.1385672092438
178,0.6764760520601771,560.2914021015167
179,0.6789682062820614,563.4684731960297
180,0.6775265146066382,566.6082561016083
181,0.6774955771044286,569.7193810939789
182,0.6767673711658149,572.8519990444183
183,0.6763973514603071,575.9775223731995
184,0.6768689310831549,579.0723161697388
185,0.6758320982231519,582.2220532894135
186,0.6771810450322965,585.369332075119
187,0.6769015609593916,588.5049850940704
188,0.6756891731894453,591.6400501728058
189,0.6775842371411348,594.7832851409912
190,0.6765816792143577,597.9467692375183
191,0.6767578927790308,601.0836071968079
192,0.6753087554770615,604.2313191890717
193,0.6776832016038645,607.3649642467499
194,0.6771258942743871,610.4950363636017
195,0.6752754994399884,613.6143641471863
196,0.675637590011377,616.7589120864868
197,0.676070418423383,619.8972532749176
198,0.6766517570349558,623.0307483673096
199,0.6774168227511551,626.1744420528412
200,0.6763898366720889,629.3319480419159
