epoch,train_loss,elapsed_s
1,0.6390442758096451,3.3903069496154785
2,0.5681070275019601,6.4356529712677
3,0.5654102760069657,9.638592958450317
4,0.5657387063375319,12.736987113952637
5,0.5646574377857577,15.91956615447998
6,0.5632942596265159,19.146814823150635
7,0.5606451587293161,22.40921401977539
8,0.5590373762146965,25.623645067214966
9,0.5581773873321049,28.733072996139526
10,0.5566417506618025,31.86110210418701
11,0.5575918815834984,34.94737911224365
12,0.5581318060843108,38.10371923446655
13,0.556735901698392,41.075173139572144
14,0.5557819481607507,44.363752126693726
15,0.5542647184033669,47.44475197792053
16,0.553914069349229,50.51870512962341
17,0.5549571782506574,53.61414289474487
18,0.5531497642943997,56.69250702857971
19,0.5515825352119526,59.776236057281494
20,0.5512678542452333,62.84707808494568
21,0.5511886830105207,65.92423605918884
22,0.5513694501672116,69.02585101127625
23,0.5528611877825872,72.14743208885193
24,0.5523010039048669,75.23428010940552
25,0.550103560090065,78.32710599899292
26,0.5501402606748785,81.42272400856018
27,0.5504964652485872,84.51286816596985
28,0.5489739783459309,87.63258218765259
29,0.5487549161411704,90.71376824378967
30,0.5458217169211798,93.83846712112427
31,0.5500276227974142,96.92462420463562
32,0.548703480687441,100.02864408493042
33,0.5466750244663648,103.13723802566528
34,0.5463756114166445,106.23708200454712
35,0.5459939069382808,109.33594703674316
36,0.5471486141856429,112.43332099914551
37,0.5474541867980782,115.52241706848145
38,0.547163914284469,118.6248230934143
39,0.5465306640841574,121.73969984054565
40,0.5505340008055353,124.82643914222717
41,0.5470667277019061,127.96883606910706
42,0.5457463458336461,131.06857323646545
43,0.5458642523638241,134.54499292373657
44,0.5444955897190809,137.68290615081787
45,0.5446675100329659,140.80502915382385
46,0.5471072144299277,143.90276908874512
47,0.5453049067349334,147.04138016700745
48,0.5438186092526501,150.1432240009308
49,0.5438817805020597,153.31140089035034
50,0.5447780551554645,156.4459261894226
51,0.5440133910684686,159.56168484687805
52,0.5448905474150368,162.6832790374756
53,0.5432052349388912,165.85104990005493
54,0.5440485238326782,169.02044796943665
55,0.5440106847133311,172.1082742214203
56,0.5455549036723157,175.21314907073975
57,0.544700475692437,178.30318093299866
58,0.5432754593525881,181.4128999710083
59,0.5421491207564688,184.51419115066528
60,0.5447828533293689,187.63452625274658
61,0.5461082733114352,190.76413702964783
62,0.5435008852893769,193.87910103797913
63,0.544240001608564,196.98898100852966
64,0.5435507245634863,200.09577107429504
65,0.5435282811132401,203.19627118110657
66,0.5443253151253256,206.3119399547577
67,0.5451292363995033,209.3956069946289
68,0.5431022918271144,212.4796872138977
69,0.5444999149956629,215.5813639163971
70,0.5427756944173918,218.6857409477234
71,0.5426069629129939,221.7886791229248
72,0.5426407186460744,224.9026222229004
73,0.5420203903660724,227.99754118919373
74,0.5435662479456806,231.11716389656067
75,0.5416929659809118,234.2352418899536
76,0.5429017172043861,237.33861708641052
77,0.5419577797045882,240.42766213417053
78,0.5421132115325379,243.54039907455444
79,0.5423739130038241,246.65570306777954
80,0.5427924999235813,249.75738787651062
81,0.5423252729611246,252.8469979763031
82,0.5429691708602831,255.97884607315063
83,0.5428720930718003,259.1017210483551
84,0.5412753111248865,262.1949841976166
85,0.5438238227476624,265.28511095046997
86,0.5437563436583699,268.393755197525
87,0.5436134905949312,271.51509189605713
88,0.540676726291629,274.61446022987366
89,0.5419852403992134,277.7188651561737
90,0.5437221663238491,280.8203320503235
91,0.5417073160721994,283.8984680175781
92,0.5412288837485912,286.97807717323303
93,0.5401249199091452,290.078232049942
94,0.542203527938633,293.17747712135315
95,0.541908829038992,296.2896602153778
96,0.539421128742982,299.4175159931183
97,0.5402873434243401,302.534481048584
98,0.5409616748777983,305.65444016456604
99,0.5413433449898715,308.74470019340515
100,0.540959883188702,311.9077889919281
101,0.5412680211023511,315.0372760295868
102,0.5405323147695726,318.1455240249634
103,0.5420728093744572,321.2284278869629
104,0.5409398096862263,324.30507588386536
105,0.5394710517288502,327.35932993888855
106,0.5408751729349192,330.45405888557434
107,0.5413147369058344,333.5364670753479
108,0.5389796987331975,336.6306059360504
109,0.5417181468368825,339.745863199234
110,0.5420364945424789,342.8646628856659
111,0.5399845290870566,345.97635293006897
112,0.5389062498954578,349.0551311969757
113,0.5411817766530975,352.15263199806213
114,0.5417802251524326,355.2472460269928
115,0.5407882235281131,358.3733460903168
116,0.540186436661563,361.4709370136261
117,0.5393513943902485,364.55237913131714
118,0.5400756176229546,367.64651107788086
119,0.5406516933550385,370.75768399238586
120,0.5401062541763196,373.8336811065674
121,0.5401974591519196,376.89904403686523
122,0.5404930102653528,380.0374572277069
123,0.5399002645418282,383.1164982318878
124,0.5395894714518992,386.199814081192
125,0.5384946357439325,389.3032650947571
126,0.5404156824837181,392.37162685394287
127,0.5406061346540276,395.4626660346985
128,0.5405217813259644,398.5594630241394
129,0.5401849766598322,401.67966890335083
130,0.5398943540859596,404.78238892555237
131,0.54058737826597,407.84999799728394
132,0.5406023666106593,410.91419792175293
133,0.5400097082266633,414.00058484077454
134,0.5411053422389854,417.0946521759033
135,0.5408388952388189,420.1707592010498
136,0.5400794441007195,423.2564709186554
137,0.5416445047521466,426.34428000450134
138,0.5409813247504035,429.4141149520874
139,0.5397938932267783,432.50586009025574
140,0.5390323617383448,435.61585307121277
141,0.540236618545355,438.7186222076416
142,0.5396134444556311,441.8170790672302
143,0.5381286622498048,444.91348910331726
144,0.5393598127271493,448.001256942749
145,0.5402628924132018,451.07139921188354
146,0.5400836874989314,454.16225004196167
147,0.5395051438302894,457.28591418266296
148,0.5380589750970846,460.3747298717499
149,0.5389300418617837,463.4946689605713
150,0.5380227097275994,466.59624099731445
151,0.5394884340894159,469.6799690723419
152,0.5374605569461878,472.7838439941406
153,0.5377982969917552,475.8806838989258
154,0.5407023498135087,479.02342796325684
155,0.5400935134884575,482.12852597236633
156,0.5370884697240684,485.22596406936646
157,0.5388389878092011,488.30954909324646
158,0.5394995558558334,491.41080808639526
159,0.5392755766969701,494.4971921443939
160,0.5396844940113772,497.58381605148315
161,0.5373431840492169,500.69620013237
162,0.5394284280104787,503.80181193351746
163,0.5391564341505785,506.91572093963623
164,0.5382480072491456,509.99956917762756
165,0.5371383925148954,513.0995991230011
166,0.5383387290292385,516.2054362297058
167,0.5381111174197721,519.3214089870453
168,0.5382836017543109,522.3990561962128
169,0.5384370665899746,525.4729890823364
170,0.5389158344627675,528.5825519561768
171,0.5402732138468332,531.6903941631317
172,0.5385923188238244,534.7728822231293
173,0.5386368848422435,537.8693208694458
174,0.538170901190548,540.9537682533264
175,0.5381074422551075,544.0501890182495
176,0.5375122376839528,547.1435360908508
177,0.538076585617053,550.2415390014648
178,0.5375370738628023,553.3311960697174
179,0.5405035557625182,556.4228241443634
180,0.5386973667051156,559.5201799869537
181,0.5386563763802589,562.6116831302643
182,0.5378542492917071,565.7032461166382
183,0.5379677050946895,568.7935540676117
184,0.53787204970396,571.8961231708527
185,0.5366665413944509,575.0029239654541
186,0.5382102442739521,578.1008870601654
187,0.5380324405759417,581.2161068916321
188,0.53685742015926,584.3468761444092
189,0.5382362193384096,587.6912791728973
190,0.5373731692814078,590.8207111358643
191,0.5375878810102402,593.9466412067413
192,0.5361002940313978,597.0322029590607
193,0.5386317342675794,600.1282830238342
194,0.537936720704533,603.2774691581726
195,0.5360215587921792,606.3936340808868
196,0.5364973884446459,609.4825041294098
197,0.53732156890069,612.5869579315186
198,0.5375763820338,615.6955790519714
199,0.5383377112643257,618.8292479515076
200,0.5373624766060195,621.9608490467072
